,name,category,price,availability,href
666,Lian Li O11 Dynamic EVO Mid-Tower Chassis - O11DEX - Black - O11D EVO,Casing > Lian Li,"Rs.49,500",In Stock,/casing-lian-li-lian-li-o11-dynamic-evo-mid-tower-chassis-o11dex-black-o11d-evo-pakistan-p.13646.aspx
667,Wacom CTL-6100WL Intuos Medium Bluetooth Pen Tablet (Black) CTL-6100WL/K0-BX,Graphic Tablets > Wacom Intuos | One,"Rs.49,900",In Stock,/graphic-tablets-wacom-intuos-one-wacom-ctl-6100wl-intuos-medium-bluetooth-pen-tablet-black-ctl-6100wl-k0-bx-pakistan-p.7094.aspx
668,MSI GeForce GTX 1650 D6 VENTUS XS OCV3 Video Graphics Card 4GB GDDR6 912-V812-003,Graphic Cards > Nvidia GeForce,"Rs.50,800",In Stock,/graphic-cards-nvidia-geforce-msi-geforce-gtx-1650-d6-ventus-xs-ocv3-video-graphics-card-4gb-gddr6-912-v812-003-pakistan-p.15493.aspx
669,Stabimatic GLD Gold Series GLD-5000C 5KVA Single Phase Servo Type Stabilizer Analog AVR,Stabilizer > Stabimatic Stabilizers,"Rs.50,900",On Order Only,/stabilizer-stabimatic-stabilizers-stabimatic-gld-gold-series-gld-5000c-5kva-single-phase-servo-type-stabilizer-analog-avr-pakistan-p.13383.aspx
670,SteelSeries Arctis 9X Wireless Gaming Bluetooth Headset for Xbox One and Series X | 61481 | Black,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.50,990",On Order Only,/headsets-headphones-mic-headsets-headphones-steelseries-arctis-9x-wireless-gaming-bluetooth-headset-for-xbox-one-and-series-x-61481-black-pakistan-p.14800.aspx
671,XPG CORE REACTOR II Power Supply Unit 1000W | 80 PLUS GOLD | Black,Power Supply > XPG PSU,"Rs.50,990",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-1000w-80-plus-gold-black-pakistan-p.15947.aspx
672,Samsung Portable SSD T7 Shield USB 3.2 2TB (Black),Solid-State Drives (SSD) > Portable SSD's,"Rs.51,000",In Stock,/solid-state-drives-ssd-portable-ssds-samsung-portable-ssd-t7-shield-usb-3-2-2tb-black-pakistan-p.14153.aspx
673,Logitech G915 TKL Tenkeyless LIGHTSPEED Wireless RGB  Mechanical Gaming Keyboard | 920-009503 | Carbon Tactile,Keyboard > Logitech Keyboards,"Rs.51,990",In Stock,/keyboard-logitech-keyboards-logitech-g915-tkl-tenkeyless-lightspeed-wireless-rgb-mechanical-gaming-keyboard-920-009503-carbon-tactile-pakistan-p.12219.aspx
674,HP Laser MFP 135w Printer | 4ZB83A Easy Mobile Printing (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.52,500",Out of Stock,/printers-laserjet-black-white-printers-hp-laser-mfp-135w-printer-4zb83a-easy-mobile-printing-official-warranty-pakistan-p.9352.aspx
675,WD My Cloud EX2 Ultra 2-Bay Personal Cloud Storage Server (Diskless) NAS,Hard Drives > Network Attached Storage (NAS),"Rs.52,500",On Order Only,/hard-drives-network-attached-storage-nas-wd-my-cloud-ex2-ultra-2-bay-personal-cloud-storage-server-diskless-nas-pakistan-p.8635.aspx
676,Stabimatic SXD-5000C 5000VA AVR Stabilizer,Stabilizer > Stabimatic Stabilizers,"Rs.52,500",On Order Only,/stabilizer-stabimatic-stabilizers-stabimatic-sxd-5000c-5000va-avr-stabilizer-pakistan-p.13437.aspx
677,"Microsoft Surface Pro Signature Keyboard - Poppy Red - Surface Pro 8, Surface Pro 9, Surface Pro X",Tablet Accessories > Keyboards,"Rs.52,500",On Order Only,/tablet-accessories-keyboards-microsoft-surface-pro-signature-keyboard-poppy-red-surface-pro-8-surface-pro-9-surface-pro-x-pakistan-p.14829.aspx
678,HP 90A Black Original LaserJet Toner Cartridge (CE390A),Cartridges & Toners > Printer Toners,"Rs.52,900",On Order Only,/cartridges-toners-printer-toners-hp-90a-black-original-laserjet-toner-cartridge-ce390a-pakistan-p.6583.aspx
679,"Logitech MX KEYS S COMBO Performance Combo | MX Master 3S, MX Keys S, MX Palm Rest | 920-011605",Keyboard > Logitech Keyboards,"Rs.52,900",On Order Only,/keyboard-logitech-keyboards-logitech-mx-keys-s-combo-performance-combo-mx-master-3s-mx-keys-s-mx-palm-rest-920-011605-pakistan-p.15969.aspx
680,Corsair RMe Series RM1000e 1000 Watts Fully Modular Low-Noise ATX Power Supply CP-9020264-NA,Power Supply > Corsair Power Supplies,"Rs.52,900",On Order Only,/power-supply-corsair-power-supplies-corsair-rme-series-rm1000e-1000-watts-fully-modular-low-noise-atx-power-supply-cp-9020264-na-pakistan-p.14404.aspx
681,Samsung Galaxy Tab A9+ SM-X210 4GB 64GB Gray WiFi Tablet,Tablet PC > Samsung Tablets,"Rs.52,900",In Stock,/tablet-pc-samsung-tablets-samsung-galaxy-tab-a9-sm-x210-4gb-64gb-gray-wifi-tablet-pakistan-p.15655.aspx
682,Seagate 8TB Barracuda 3.5-Inch Internal Hard Drive Drive ST8000DM004 256MB Cache,Hard Drives > Desktop SATA Hard Drives,"Rs.53,000",On Order Only,/hard-drives-desktop-sata-hard-drives-seagate-8tb-barracuda-3-5-inch-internal-hard-drive-drive-st8000dm004-256mb-cache-pakistan-p.6796.aspx
683,Logitech MX MECHANICAL Wireless Illuminated Performance Keyboard - Tactile Quiet - 920-010757 - US,Keyboard > Logitech Keyboards,"Rs.53,000",In Stock,/keyboard-logitech-keyboards-logitech-mx-mechanical-wireless-illuminated-performance-keyboard-tactile-quiet-920-010757-us-pakistan-p.14412.aspx
684,Apple AirPods 3rd Gen With Lightning Charging Case MPNY3,Headsets | Headphones | Mic > Earbuds,"Rs.53,000",On Order Only,/headsets-headphones-mic-earbuds-apple-airpods-3rd-gen-with-lightning-charging-case-mpny3-pakistan-p.15406.aspx
685,SteelSeries Arctis Pro + GameDAC Wired Gaming Headset - Certified Hi-Res Audio - Dedicated DAC and Amp - For PS5/PS4 and PC - Black - 61453,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.53,000",On Order Only,/headsets-headphones-mic-headsets-headphones-steelseries-arctis-pro-gamedac-wired-gaming-headset-certified-hi-res-audio-dedicated-dac-and-amp-for-ps5-ps4-and-pc-black-61453-pakistan-p.14233.aspx
686,Epson EcoTank L3250 A4 Wi-Fi All-in-One Ink Tank Color Printer | Extra Black Ink Bottle - 8100~Pages Black,Printers > Ink Tank Printers,"Rs.54,000",In Stock,/printers-ink-tank-printers-epson-ecotank-l3250-a4-wi-fi-all-in-one-ink-tank-color-printer-extra-black-ink-bottle-8100~pages-black-pakistan-p.14118.aspx
687,"Microsoft Surface Pro Signature Keyboard - Black - Surface Pro 8, Surface Pro 9, Surface Pro X",Tablet Accessories > Keyboards,"Rs.54,900",On Order Only,/tablet-accessories-keyboards-microsoft-surface-pro-signature-keyboard-black-surface-pro-8-surface-pro-9-surface-pro-x-pakistan-p.14825.aspx
688,ViewSonic VX2779-HD-PRO 27” 180Hz 1ms FHD HDR10 Gaming Monitor,LCD/LED Monitors > ViewSonic,"Rs.54,990",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-vx2779-hd-pro-27”-180hz-1ms-fhd-hdr10-gaming-monitor-pakistan-p.15929.aspx
689,XPG LANCER RGB DDR5 32GB Desktop Memory (2x16GB) 7200MHz DRAM | White,Memory Module / RAM > Desktop - DDR5 Memory,"Rs.54,990",On Order Only,/memory-module-ram-desktop-ddr5-memory-xpg-lancer-rgb-ddr5-32gb-desktop-memory-2x16gb-7200mhz-dram-white-pakistan-p.15936.aspx
690,"DXRacer Prince Series P132 Gaming Chair, Black Blue, GC-P132-NB-F2-158",Gaming Products > Gaming Chair,"Rs.54,990",In Stock,/gaming-products-gaming-chair-dxracer-prince-series-p132-gaming-chair-black-blue-gc-p132-nb-f2-158-pakistan-p.15091.aspx
691,"DXRacer Prince Series P132 Gaming Chair, Red Black, GC-P132-RN-F2-01",Gaming Products > Gaming Chair,"Rs.54,990",In Stock,/gaming-products-gaming-chair-dxracer-prince-series-p132-gaming-chair-red-black-gc-p132-rn-f2-01-pakistan-p.15092.aspx
692,"DXRacer PRINCE P132 Gaming Chair, Black, GC-P132-N-F2-158 (Free Next-Day Delivery for Karachi Only)",Gaming Products > Gaming Chair,"Rs.54,990",In Stock,/gaming-products-gaming-chair-dxracer-prince-p132-gaming-chair-black-gc-p132-n-f2-158-free-next-day-delivery-for-karachi-only-pakistan-p.13253.aspx
693,"DXRacer PRINCE P132 Gaming Chair, White Black, GC-P132-NW-F2-158 (Free Next-Day Delivery for Karachi Only)",Gaming Products > Gaming Chair,"Rs.54,990",In Stock,/gaming-products-gaming-chair-dxracer-prince-p132-gaming-chair-white-black-gc-p132-nw-f2-158-free-next-day-delivery-for-karachi-only-pakistan-p.13254.aspx
694,Razer Nari Ultimate Wireless/Wired Gaming Headset | Black - RZ04-02670100-R3M1,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.54,990",On Order Only,/headsets-headphones-mic-headsets-headphones-razer-nari-ultimate-wireless-wired-gaming-headset-black-rz04-02670100-r3m1-pakistan-p.16020.aspx
695,SteelSeries ARCTIS NOVA PRO For XBOX Multi-System Gaming Headset 61528,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.54,990",On Order Only,/headsets-headphones-mic-headsets-headphones-steelseries-arctis-nova-pro-for-xbox-multi-system-gaming-headset-61528-pakistan-p.15016.aspx
696,MSI PRO B760M-A WIFI Intel Motherboard DDR5,Motherboards > Intel LGA-1700,"Rs.55,500",On Order Only,/motherboards-intel-lga-1700-msi-pro-b760m-a-wifi-intel-motherboard-ddr5-pakistan-p.15912.aspx
697,"HP EliteBook 840 G3 Laptop | Intel® Core™ i7-6600U 16GB 256GB Backlit KB Fingerprint Reader Windows 10 Pro 14"" FHD | Used",Laptops | Used > Used Laptops,"Rs.55,500",In Stock,/laptops-used-used-laptops-hp-elitebook-840-g3-laptop-intel®-core™-i7-6600u-16gb-256gb-backlit-kb-fingerprint-reader-windows-10-pro-14-fhd-used-pakistan-p.16001.aspx
698,TP-Link EAP670 AX5400 Multi-Gigabit Ceiling Mount WiFi 6 Access Point - Omada Mesh,Network Products > Access Points | Ceiling Mount,"Rs.55,900",On Order Only,/network-products-access-points-ceiling-mount-tp-link-eap670-ax5400-multi-gigabit-ceiling-mount-wifi-6-access-point-omada-mesh-pakistan-p.14754.aspx
699,Ultimate Ears MEGABOOM 3 Portable Wireless Bluetooth Speaker | Night Black,Speakers > Bluetooth Speakers,"Rs.56,000",On Order Only,/speakers-bluetooth-speakers-ultimate-ears-megaboom-3-portable-wireless-bluetooth-speaker-night-black-pakistan-p.15878.aspx
700,Ultimate Ears MEGABOOM 3 Portable Wireless Bluetooth Speaker | Sunset Red,Speakers > Bluetooth Speakers,"Rs.56,000",On Order Only,/speakers-bluetooth-speakers-ultimate-ears-megaboom-3-portable-wireless-bluetooth-speaker-sunset-red-pakistan-p.15876.aspx
701,Ultimate Ears MEGABOOM 3 Portable Wireless Bluetooth Speaker | Lagoon Blue,Speakers > Bluetooth Speakers,"Rs.56,000",On Order Only,/speakers-bluetooth-speakers-ultimate-ears-megaboom-3-portable-wireless-bluetooth-speaker-lagoon-blue-pakistan-p.15877.aspx
702,"MSI G244F eSports Gaming Monitor 23.8"" IPS FHD 170Hz 1ms",LCD/LED Monitors > MSI Monitors,"Rs.56,500",In Stock,/lcd-led-monitors-msi-monitors-msi-g244f-esports-gaming-monitor-23-8-ips-fhd-170hz-1ms-pakistan-p.15849.aspx
703,Logitech MX Keys Combo for Business | Gen 2 Keyboard Mouse - 920-010933 Graphite US Int,Keyboard > Logitech Keyboards,"Rs.56,900",On Order Only,/keyboard-logitech-keyboards-logitech-mx-keys-combo-for-business-gen-2-keyboard-mouse-920-010933-graphite-us-int-pakistan-p.15365.aspx
704,XPG LANCER RGB DDR5 Desktop Memory 32GB (2x16GB) 7200MHz DRAM | Black,Memory Module / RAM > Desktop - DDR5 Memory,"Rs.56,990",On Order Only,/memory-module-ram-desktop-ddr5-memory-xpg-lancer-rgb-ddr5-desktop-memory-32gb-2x16gb-7200mhz-dram-black-pakistan-p.15937.aspx
705,MSI B760 GAMING PLUS WIFI Intel Motherboard DDR5,Motherboards > Intel LGA-1700,"Rs.57,500",On Order Only,/motherboards-intel-lga-1700-msi-b760-gaming-plus-wifi-intel-motherboard-ddr5-pakistan-p.15913.aspx
706,Apple Magic Keyboard MK2C3 With Touch ID and Numeric Keypad,Keyboard > Apple,"Rs.58,000",On Order Only,/keyboard-apple-apple-magic-keyboard-mk2c3-with-touch-id-and-numeric-keypad-pakistan-p.12944.aspx
707,ViewSonic VA3209-MH 32” FHD Eye-Care Monitor with Built-In Speakers,LCD/LED Monitors > ViewSonic,"Rs.58,500",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-va3209-mh-32”-fhd-eye-care-monitor-with-built-in-speakers-pakistan-p.15930.aspx
708,Asus TUF GAMING B760-PLUS WIFI Intel LGA1700 Motherboard,Motherboards > Intel LGA-1700,"Rs.58,900",In Stock,/motherboards-intel-lga-1700-asus-tuf-gaming-b760-plus-wifi-intel-lga1700-motherboard-pakistan-p.14919.aspx
709,HP Laser MFP 137FNW A4 Mono Multifunction Laser Printer (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.59,500",In Stock,/printers-laserjet-black-white-printers-hp-laser-mfp-137fnw-a4-mono-multifunction-laser-printer-official-warranty-pakistan-p.11922.aspx
710,Logitech Group 15M Extended Cable,Cameras | Drones > Video Conferencing Solutions,"Rs.59,900",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-group-15m-extended-cable-pakistan-p.13679.aspx
711,Logitech Group Expansion Mics | 989-000171,Cameras | Drones > Video Conferencing Solutions,"Rs.59,900",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-group-expansion-mics-989-000171-pakistan-p.11857.aspx
712,HP Neverstop Laser MFP 1200W Printer Wifi (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.59,990",In Stock,/printers-laserjet-black-white-printers-hp-neverstop-laser-mfp-1200w-printer-wifi-official-warranty-pakistan-p.11760.aspx
713,Samsung Galaxy Watch5 Pro Bluetooth (45mm),Smart Watches > All Smart Watches,"Rs.59,990",On Order Only,/smart-watches-all-smart-watches-samsung-galaxy-watch5-pro-bluetooth-45mm-pakistan-p.15983.aspx
714,Lian Li O11 Dynamic XL Full Tower Case (Silver) - O11DXL-A - ROG Certified,Casing > Lian Li,"Rs.60,300",In Stock,/casing-lian-li-lian-li-o11-dynamic-xl-full-tower-case-silver-o11dxl-a-rog-certified-pakistan-p.11272.aspx
715,Lian Li O11 Dynamic XL Full Tower Case (Black) - O11DXL-X - ROG Certified,Casing > Lian Li,"Rs.60,300",In Stock,/casing-lian-li-lian-li-o11-dynamic-xl-full-tower-case-black-o11dxl-x-rog-certified-pakistan-p.11273.aspx
716,TP-Link TL-SG3428 JetStream 24-Port Gigabit L2+ Managed Switch with 4 SFP Slots,Network Products > Switches,"Rs.60,900",On Order Only,/network-products-switches-tp-link-tl-sg3428-jetstream-24-port-gigabit-l2-managed-switch-with-4-sfp-slots-pakistan-p.13713.aspx
717,Logitech G915 LIGHTSPEED Wireless RGB Mechanical Gaming Keyboard | Black US International Linear | 920-008962,Keyboard > Logitech Keyboards,"Rs.60,990",In Stock,/keyboard-logitech-keyboards-logitech-g915-lightspeed-wireless-rgb-mechanical-gaming-keyboard-black-us-international-linear-920-008962-pakistan-p.12213.aspx
718,SteelSeries Apex Pro Mini Tournament-Ready Gaming Keyboard in 60% Form Factor - OmniPoint 2.0 Adjustable Switches - 64820 - US English,Keyboard > SteelSeries,"Rs.60,990",On Order Only,/keyboard-steelseries-steelseries-apex-pro-mini-tournament-ready-gaming-keyboard-in-60-form-factor-omnipoint-2-0-adjustable-switches-64820-us-english-pakistan-p.14568.aspx
719,XPG CORE REACTOR II Power Supply Unit 1200W | 80 PLUS GOLD | Black,Power Supply > XPG PSU,"Rs.60,990",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-1200w-80-plus-gold-black-pakistan-p.15946.aspx
720,XPG CYBERCORE II Modular 1000W 13A Power Supply PSU | 80 Plus Platinum,Power Supply > XPG PSU,"Rs.60,990",On Order Only,/power-supply-xpg-psu-xpg-cybercore-ii-modular-1000w-13a-power-supply-psu-80-plus-platinum-pakistan-p.15945.aspx
721,"Sony WF-1000XM5 The Best Truly Wireless Bluetooth Noise Canceling Earbuds Headphones with Alexa Built in, Black",Headsets | Headphones | Mic > Earbuds,"Rs.61,500",On Order Only,/headsets-headphones-mic-earbuds-sony-wf-1000xm5-the-best-truly-wireless-bluetooth-noise-canceling-earbuds-headphones-with-alexa-built-in-black-pakistan-p.15977.aspx
722,SteelSeries Apex Pro TKL (2023) - Tenkeyless ESports Wired Gaming Keyboard - OmniPoint Switches - US English | 64856,Keyboard > SteelSeries,"Rs.62,000",In Stock,/keyboard-steelseries-steelseries-apex-pro-tkl-2023-tenkeyless-esports-wired-gaming-keyboard-omnipoint-switches-us-english-64856-pakistan-p.14201.aspx
723,Apple AirPods Pro 2nd Gen with MagSafe Case (USB-C) MTJV3 | White,Headsets | Headphones | Mic > Earbuds,"Rs.63,000",On Order Only,/headsets-headphones-mic-earbuds-apple-airpods-pro-2nd-gen-with-magsafe-case-usb-c-mtjv3-white-pakistan-p.15382.aspx
724,"HP EliteBook 840 G5 Business Laptop - Intel Core i5-8350U 8GB 256GB Backlit KB 14"" FHD Windows 10 Pro | Used",Laptops | Used > Used Laptops,"Rs.63,500",In Stock,/laptops-used-used-laptops-hp-elitebook-840-g5-business-laptop-intel-core-i5-8350u-8gb-256gb-backlit-kb-14-fhd-windows-10-pro-used-pakistan-p.15802.aspx
725,MSI MAG B760M MORTAR WIFI II Intel Motherboard DDR5 WiFi 6E PCIe 5.0,Motherboards > Intel LGA-1700,"Rs.64,000",In Stock,/motherboards-intel-lga-1700-msi-mag-b760m-mortar-wifi-ii-intel-motherboard-ddr5-wifi-6e-pcie-5-0-pakistan-p.15919.aspx
726,"HP EliteBook 840 G6 Laptop - Intel Core i5-8365U 8GB 256GB 14"" FHD Windows 10 Pro Backlit KB - Used",Laptops | Used > Used Laptops,"Rs.64,500",In Stock,/laptops-used-used-laptops-hp-elitebook-840-g6-laptop-intel-core-i5-8365u-8gb-256gb-14-fhd-windows-10-pro-backlit-kb-used-pakistan-p.16002.aspx
727,"MSI G274F 27"" FHD Super Narrow Bezel 180Hz 1ms - G-Sync Compatible - HDR IPS Gaming Monitor",LCD/LED Monitors > MSI Monitors,"Rs.65,900",On Order Only,/lcd-led-monitors-msi-monitors-msi-g274f-27-fhd-super-narrow-bezel-180hz-1ms-g-sync-compatible-hdr-ips-gaming-monitor-pakistan-p.16010.aspx
728,HP LaserJet MFP M236SDW Printer - Black And White - Auto-Duplex ADF,Printers > LaserJet Black & White  Printers,"Rs.66,990",In Stock,/printers-laserjet-black-white-printers-hp-laserjet-mfp-m236sdw-printer-black-and-white-auto-duplex-adf-pakistan-p.12936.aspx
729,ViewSonic VX2728J 27” 180Hz Fast IPS FHD HDR10 0.5ms VESA AdaptiveSync Gaming Monitor,LCD/LED Monitors > ViewSonic,"Rs.67,500",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-vx2728j-27”-180hz-fast-ips-fhd-hdr10-0-5ms-vesa-adaptivesync-gaming-monitor-pakistan-p.15928.aspx
730,"Gigabyte G27FC 27"" Curved 165Hz Adaptive-Sync VA FHD 1ms Gaming Monitor",LCD/LED Monitors > Gigabyte Monitor,"Rs.68,000",In Stock,/lcd-led-monitors-gigabyte-monitor-gigabyte-g27fc-27-curved-165hz-adaptive-sync-va-fhd-1ms-gaming-monitor-pakistan-p.10365.aspx
731,TP-Link TL-SG1428PE 28-Port Gigabit Easy Smart Switch with 24-Port PoE+,Network Products > Switches,"Rs.68,500",On Order Only,/network-products-switches-tp-link-tl-sg1428pe-28-port-gigabit-easy-smart-switch-with-24-port-poe-pakistan-p.14782.aspx
732,Stabimatic GLD Gold Series GLD-8000C 8KVA Single Phase Servo Type Stabilizer Analog AVR,Stabilizer > Stabimatic Stabilizers,"Rs.69,900",On Order Only,/stabilizer-stabimatic-stabilizers-stabimatic-gld-gold-series-gld-8000c-8kva-single-phase-servo-type-stabilizer-analog-avr-pakistan-p.14348.aspx
733,Stabimatic SXD-8000C 8000VA AVR Stabilizer,Stabilizer > Stabimatic Stabilizers,"Rs.69,900",On Order Only,/stabilizer-stabimatic-stabilizers-stabimatic-sxd-8000c-8000va-avr-stabilizer-pakistan-p.14349.aspx
734,Stabimatic GLD Gold Series GLD-10000C 10KVA Single Phase Servo Type Stabilizer Analog AVR,Stabilizer > Stabimatic Stabilizers,"Rs.69,900",On Order Only,/stabilizer-stabimatic-stabilizers-stabimatic-gld-gold-series-gld-10000c-10kva-single-phase-servo-type-stabilizer-analog-avr-pakistan-p.13384.aspx
735,SteelSeries Apex Pro Mini Wireless 60% Mechanical Gaming Keyboard - OmniPoint 2.0 Adjustable Switches - 64842 - US English,Keyboard > SteelSeries,"Rs.70,990",On Order Only,/keyboard-steelseries-steelseries-apex-pro-mini-wireless-60-mechanical-gaming-keyboard-omnipoint-2-0-adjustable-switches-64842-us-english-pakistan-p.14566.aspx
736,TP-Link Archer AX6000 Dual-Band 8-Stream Next-Gen Wi-Fi 6 Router Ver 1.0 US,Network Products > Routers | Wireless,"Rs.71,000",In Stock,/network-products-routers-wireless-tp-link-archer-ax6000-dual-band-8-stream-next-gen-wi-fi-6-router-ver-1-0-us-pakistan-p.13343.aspx
737,TP-Link TL-SG2428P JetStream 28-Port Gigabit Smart Switch with 24-Port PoE+,Network Products > Switches,"Rs.71,000",On Order Only,/network-products-switches-tp-link-tl-sg2428p-jetstream-28-port-gigabit-smart-switch-with-24-port-poe-pakistan-p.13152.aspx
738,Samsung Galaxy Watch6 Classic 47mm Silver R960,Smart Watches > All Smart Watches,"Rs.71,000",On Order Only,/smart-watches-all-smart-watches-samsung-galaxy-watch6-classic-47mm-silver-r960-pakistan-p.15244.aspx
739,Samsung Galaxy Watch6 Classic 47mm Black R960,Smart Watches > All Smart Watches,"Rs.71,000",On Order Only,/smart-watches-all-smart-watches-samsung-galaxy-watch6-classic-47mm-black-r960-pakistan-p.15243.aspx
740,Seagate SkyHawk 10TB Surveillance Hard Drive (ST10000VX0004),Hard Drives > Surveillance HDD's,"Rs.71,500",On Order Only,/hard-drives-surveillance-hdds-seagate-skyhawk-10tb-surveillance-hard-drive-st10000vx0004-pakistan-p.6071.aspx
